"LAWAID","Parameter","Altitude","Landuse","TrendScore","TrendFrequency","TrendPeriod"
"lawa-102691","DRP","Lowland","Rural",-99,"unassessed",15
"lawa-102691","TN","Lowland","Rural",-99,"unassessed",15
"lawa-102691","TON","Lowland","Rural",-99,"unassessed",15
"lawa-102691","TP","Lowland","Rural",-99,"unassessed",15
"lawa-102691","BDISC","Lowland","Rural",-99,"unassessed",15
"lawa-102691","TURB","Lowland","Rural",-99,"unassessed",15
"hbrc-00041","NH4","Lowland","Rural",-99,NA,15
"hbrc-00041","ECOLI","Lowland","Rural",-1,"quarterly",15
"hbrc-00041","DRP","Lowland","Rural",-99,"quarterly",15
"hbrc-00041","TN","Lowland","Rural",2,"quarterly",15
"hbrc-00041","TON","Lowland","Rural",2,"quarterly",15
"hbrc-00041","TP","Lowland","Rural",-99,"quarterly",15
"hbrc-00041","BDISC","Lowland","Rural",2,"quarterly",15
"hbrc-00041","TURB","Lowland","Rural",0,"quarterly",15
"hbrc-00124","NH4","Lowland","Rural",-99,NA,15
"hbrc-00124","ECOLI","Lowland","Rural",-99,"unassessed",15
"hbrc-00124","DRP","Lowland","Rural",-99,"unassessed",15
"hbrc-00124","TN","Lowland","Rural",-99,"unassessed",15
"hbrc-00124","TON","Lowland","Rural",-99,"unassessed",15
"hbrc-00124","TP","Lowland","Rural",-99,"unassessed",15
"hbrc-00124","BDISC","Lowland","Rural",-99,"unassessed",15
"hbrc-00124","TURB","Lowland","Rural",-99,"unassessed",15
"hbrc-00048","NH4","Upland","Forest",-99,NA,15
"hbrc-00048","ECOLI","Upland","Forest",-2,"quarterly",15
"hbrc-00048","DRP","Upland","Forest",-2,"quarterly",15
"hbrc-00048","TN","Upland","Forest",-99,"quarterly",15
"hbrc-00048","TON","Upland","Forest",-2,"quarterly",15
"hbrc-00048","TP","Upland","Forest",2,"quarterly",15
"hbrc-00048","BDISC","Upland","Forest",1,"quarterly",15
"hbrc-00048","TURB","Upland","Forest",-2,"quarterly",15
"hbrc-00032","NH4","Lowland","Rural",-99,NA,15
"hbrc-00032","ECOLI","Lowland","Rural",-1,"quarterly",15
"hbrc-00032","DRP","Lowland","Rural",-2,"quarterly",15
"hbrc-00032","TN","Lowland","Rural",2,"quarterly",15
"hbrc-00032","TON","Lowland","Rural",-99,"quarterly",15
"hbrc-00032","TP","Lowland","Rural",0,"quarterly",15
"hbrc-00032","BDISC","Lowland","Rural",1,"quarterly",15
"hbrc-00032","TURB","Lowland","Rural",-2,"quarterly",15
"lawa-102690","NH4","Lowland","Urban",-99,NA,15
"lawa-102690","ECOLI","Lowland","Urban",-99,"unassessed",15
"lawa-102690","DRP","Lowland","Urban",-99,"unassessed",15
"lawa-102690","TN","Lowland","Urban",-99,"unassessed",15
"lawa-102690","TON","Lowland","Urban",-99,"unassessed",15
"lawa-102690","TP","Lowland","Urban",-99,"unassessed",15
"lawa-102690","BDISC","Lowland","Urban",-99,"unassessed",15
"lawa-102690","TURB","Lowland","Urban",-99,"unassessed",15
"hbrc-00031","NH4","Lowland","Rural",-99,NA,15
"hbrc-00031","ECOLI","Lowland","Rural",-2,"quarterly",15
"hbrc-00031","DRP","Lowland","Rural",1,"quarterly",15
"hbrc-00031","TN","Lowland","Rural",-1,"quarterly",15
"hbrc-00031","TON","Lowland","Rural",-99,"quarterly",15
"hbrc-00031","TP","Lowland","Rural",1,"quarterly",15
"hbrc-00031","BDISC","Lowland","Rural",0,"quarterly",15
"hbrc-00031","TURB","Lowland","Rural",-2,"quarterly",15
"hbrc-00023","NH4","Upland","Rural",-99,NA,15
"hbrc-00023","ECOLI","Upland","Rural",-2,"quarterly",15
"hbrc-00023","DRP","Upland","Rural",1,"quarterly",15
"hbrc-00023","TN","Upland","Rural",-2,"quarterly",15
"hbrc-00023","TON","Upland","Rural",-2,"quarterly",15
"hbrc-00023","TP","Upland","Rural",2,"quarterly",15
"hbrc-00023","BDISC","Upland","Rural",1,"quarterly",15
"hbrc-00023","TURB","Upland","Rural",0,"quarterly",15
"hbrc-00073","NH4","Upland","Rural",-99,NA,15
"hbrc-00073","ECOLI","Upland","Rural",-99,"unassessed",15
"hbrc-00073","DRP","Upland","Rural",-99,"unassessed",15
"hbrc-00073","TN","Upland","Rural",-99,"unassessed",15
"hbrc-00073","TON","Upland","Rural",-99,"unassessed",15
"hbrc-00073","TP","Upland","Rural",-99,"unassessed",15
"hbrc-00073","BDISC","Upland","Rural",-99,"unassessed",15
"hbrc-00073","TURB","Upland","Rural",-99,"unassessed",15
"hbrc-00069","NH4","Upland","Rural",-99,NA,15
"hbrc-00069","ECOLI","Upland","Rural",-99,"unassessed",15
"hbrc-00069","DRP","Upland","Rural",-99,"unassessed",15
"hbrc-00069","TN","Upland","Rural",-99,"unassessed",15
"hbrc-00069","TON","Upland","Rural",-99,"unassessed",15
"hbrc-00069","TP","Upland","Rural",-99,"unassessed",15
"hbrc-00069","BDISC","Upland","Rural",-99,"unassessed",15
"hbrc-00069","TURB","Upland","Rural",-99,"unassessed",15
"hbrc-00056","NH4","Upland","Rural",-99,NA,15
"hbrc-00056","ECOLI","Upland","Rural",-2,"quarterly",15
"hbrc-00056","DRP","Upland","Rural",-2,"monthly",15
"hbrc-00056","TN","Upland","Rural",-2,"monthly",15
"hbrc-00056","TON","Upland","Rural",-2,"monthly",15
"hbrc-00056","TP","Upland","Rural",0,"monthly",15
"hbrc-00056","BDISC","Upland","Rural",2,"quarterly",15
"hbrc-00056","TURB","Upland","Rural",-2,"quarterly",15
"hbrc-00055","NH4","Upland","Rural",-99,NA,15
"hbrc-00055","ECOLI","Upland","Rural",-99,"quarterly",15
"hbrc-00055","DRP","Upland","Rural",-2,"monthly",15
"hbrc-00055","TN","Upland","Rural",-2,"monthly",15
"hbrc-00055","TON","Upland","Rural",-2,"monthly",15
"hbrc-00055","TP","Upland","Rural",2,"monthly",15
"hbrc-00055","BDISC","Upland","Rural",2,"quarterly",15
"hbrc-00055","TURB","Upland","Rural",-2,"quarterly",15
"hbrc-00063","NH4","Lowland","Urban",-99,NA,15
"hbrc-00063","ECOLI","Lowland","Urban",-99,"unassessed",15
"hbrc-00063","DRP","Lowland","Urban",-99,"unassessed",15
"hbrc-00063","TN","Lowland","Urban",-99,"unassessed",15
"hbrc-00063","TON","Lowland","Urban",-99,"unassessed",15
"hbrc-00063","TP","Lowland","Urban",-99,"unassessed",15
"hbrc-00063","BDISC","Lowland","Urban",-99,"unassessed",15
"hbrc-00063","TURB","Lowland","Urban",-99,"unassessed",15
"hbrc-00036","NH4","Lowland","Rural",-99,NA,15
"hbrc-00036","ECOLI","Lowland","Rural",-2,"quarterly",15
"hbrc-00036","DRP","Lowland","Rural",-99,"quarterly",15
"hbrc-00036","TN","Lowland","Rural",2,"quarterly",15
"hbrc-00036","TON","Lowland","Rural",-99,"quarterly",15
"hbrc-00036","TP","Lowland","Rural",1,"quarterly",15
"hbrc-00036","BDISC","Lowland","Rural",-99,"unassessed",15
"hbrc-00036","TURB","Lowland","Rural",1,"quarterly",15
"lawa-101799","NH4","Lowland","Rural",-99,NA,15
"lawa-101799","ECOLI","Lowland","Rural",-99,"unassessed",15
"lawa-101799","DRP","Lowland","Rural",-99,"unassessed",15
"lawa-101799","TN","Lowland","Rural",-99,"unassessed",15
"lawa-101799","TON","Lowland","Rural",-99,"unassessed",15
"lawa-101799","TP","Lowland","Rural",-99,"unassessed",15
"lawa-101799","BDISC","Lowland","Rural",-99,"unassessed",15
"lawa-101799","TURB","Lowland","Rural",-99,"unassessed",15
"hbrc-00067","NH4","Lowland","Rural",-99,NA,15
"hbrc-00067","ECOLI","Lowland","Rural",-99,"unassessed",15
"hbrc-00067","DRP","Lowland","Rural",-99,"unassessed",15
"hbrc-00067","TN","Lowland","Rural",-99,"unassessed",15
"hbrc-00067","TON","Lowland","Rural",-99,"unassessed",15
"hbrc-00067","TP","Lowland","Rural",-99,"unassessed",15
"hbrc-00067","BDISC","Lowland","Rural",-99,"unassessed",15
"hbrc-00067","TURB","Lowland","Rural",-99,"unassessed",15
"lawa-102701","NH4","Lowland","Rural",-99,NA,15
"lawa-102701","ECOLI","Lowland","Rural",-99,"unassessed",15
"lawa-102701","DRP","Lowland","Rural",-99,"unassessed",15
"lawa-102701","TN","Lowland","Rural",-99,"unassessed",15
"lawa-102701","TON","Lowland","Rural",-99,"unassessed",15
"lawa-102701","TP","Lowland","Rural",-99,"unassessed",15
"lawa-102701","BDISC","Lowland","Rural",-99,"unassessed",15
"lawa-102701","TURB","Lowland","Rural",-99,"unassessed",15
"hbrc-00009","NH4","Upland","Rural",-99,NA,15
"hbrc-00009","ECOLI","Upland","Rural",-2,"monthly",15
"hbrc-00009","DRP","Upland","Rural",-2,"monthly",15
"hbrc-00009","TN","Upland","Rural",2,"monthly",15
"hbrc-00009","TON","Upland","Rural",1,"monthly",15
"hbrc-00009","TP","Upland","Rural",2,"monthly",15
"hbrc-00009","BDISC","Upland","Rural",1,"monthly",15
"hbrc-00009","TURB","Upland","Rural",-2,"quarterly",15
"lawa-102698","NH4","Upland","Rural",-99,NA,15
"lawa-102698","ECOLI","Upland","Rural",-99,"unassessed",15
"lawa-102698","DRP","Upland","Rural",-99,"unassessed",15
"lawa-102698","TN","Upland","Rural",-99,"unassessed",15
"lawa-102698","TON","Upland","Rural",-99,"unassessed",15
"lawa-102698","TP","Upland","Rural",-99,"unassessed",15
"lawa-102698","BDISC","Upland","Rural",-99,"unassessed",15
"lawa-102698","TURB","Upland","Rural",-99,"unassessed",15
"hbrc-00039","NH4","Upland","Rural",-99,NA,15
"hbrc-00039","ECOLI","Upland","Rural",-99,"quarterly",15
"hbrc-00039","DRP","Upland","Rural",-99,"monthly",15
"hbrc-00039","TN","Upland","Rural",-99,"monthly",15
"hbrc-00039","TON","Upland","Rural",2,"monthly",15
"hbrc-00039","TP","Upland","Rural",-99,"monthly",15
"hbrc-00039","BDISC","Upland","Rural",1,"quarterly",15
"hbrc-00039","TURB","Upland","Rural",-1,"quarterly",15
"hbrc-00007","NH4","Lowland","Rural",-99,NA,15
"hbrc-00007","ECOLI","Lowland","Rural",-2,"quarterly",15
"hbrc-00007","DRP","Lowland","Rural",-99,"monthly",15
"hbrc-00007","TN","Lowland","Rural",1,"quarterly",15
"hbrc-00007","TON","Lowland","Rural",2,"monthly",15
"hbrc-00007","TP","Lowland","Rural",2,"monthly",15
"hbrc-00007","BDISC","Lowland","Rural",1,"quarterly",15
"hbrc-00007","TURB","Lowland","Rural",-2,"quarterly",15
"hbrc-00043","NH4","Lowland","Rural",0,"monthly",15
"hbrc-00043","ECOLI","Lowland","Rural",0,"monthly",15
"hbrc-00043","DRP","Lowland","Rural",-99,"monthly",15
"hbrc-00043","TN","Lowland","Rural",2,"monthly",15
"hbrc-00043","TON","Lowland","Rural",2,"monthly",15
"hbrc-00043","TP","Lowland","Rural",2,"monthly",15
"hbrc-00043","BDISC","Lowland","Rural",2,"monthly",15
"hbrc-00043","TURB","Lowland","Rural",-2,"monthly",15
"hbrc-00088","NH4","Lowland","Rural",-99,NA,15
"hbrc-00088","ECOLI","Lowland","Rural",-2,"quarterly",15
"hbrc-00088","DRP","Lowland","Rural",-1,"monthly",15
"hbrc-00088","TN","Lowland","Rural",2,"quarterly",15
"hbrc-00088","TON","Lowland","Rural",0,"monthly",15
"hbrc-00088","TP","Lowland","Rural",2,"monthly",15
"hbrc-00088","BDISC","Lowland","Rural",0,"quarterly",15
"hbrc-00088","TURB","Lowland","Rural",0,"quarterly",15
"lawa-102697","NH4","Upland","Rural",-99,NA,15
"lawa-102697","ECOLI","Upland","Rural",-99,"unassessed",15
"lawa-102697","DRP","Upland","Rural",-99,"unassessed",15
"lawa-102697","TN","Upland","Rural",-99,"unassessed",15
"lawa-102697","TON","Upland","Rural",-99,"unassessed",15
"lawa-102697","TP","Upland","Rural",-99,"unassessed",15
"lawa-102697","BDISC","Upland","Rural",-99,"unassessed",15
"lawa-102697","TURB","Upland","Rural",-99,"unassessed",15
"hbrc-00087","NH4","Lowland","Rural",-99,NA,15
"hbrc-00087","ECOLI","Lowland","Rural",-99,"unassessed",15
"hbrc-00087","DRP","Lowland","Rural",-99,"unassessed",15
"hbrc-00087","TN","Lowland","Rural",-99,"unassessed",15
"hbrc-00087","TON","Lowland","Rural",-99,"unassessed",15
"hbrc-00087","TP","Lowland","Rural",-99,"unassessed",15
"hbrc-00087","BDISC","Lowland","Rural",-99,"unassessed",15
"hbrc-00087","TURB","Lowland","Rural",-99,"unassessed",15
"hbrc-00005","NH4","Lowland","Rural",-99,NA,15
"hbrc-00005","ECOLI","Lowland","Rural",-2,"quarterly",15
"hbrc-00005","DRP","Lowland","Rural",2,"quarterly",15
"hbrc-00005","TN","Lowland","Rural",-99,"quarterly",15
"hbrc-00005","TON","Lowland","Rural",-99,"quarterly",15
"hbrc-00005","TP","Lowland","Rural",2,"quarterly",15
"hbrc-00005","BDISC","Lowland","Rural",1,"quarterly",15
"hbrc-00005","TURB","Lowland","Rural",0,"quarterly",15
"lawa-100648","NH4","Upland","Rural",-99,NA,15
"lawa-100648","ECOLI","Upland","Rural",-99,"unassessed",15
"lawa-100648","DRP","Upland","Rural",-99,"unassessed",15
"lawa-100648","TN","Upland","Rural",-99,"unassessed",15
"lawa-100648","TON","Upland","Rural",-99,"unassessed",15
"lawa-100648","TP","Upland","Rural",-99,"unassessed",15
"lawa-100648","BDISC","Upland","Rural",-99,"unassessed",15
"lawa-100648","TURB","Upland","Rural",-99,"unassessed",15
"hbrc-00017","NH4","Upland","Forest",-99,NA,15
"hbrc-00017","ECOLI","Upland","Forest",-99,"quarterly",15
"hbrc-00017","DRP","Upland","Forest",-99,"quarterly",15
"hbrc-00017","TN","Upland","Forest",-99,"quarterly",15
"hbrc-00017","TON","Upland","Forest",-99,"quarterly",15
"hbrc-00017","TP","Upland","Forest",2,"quarterly",15
"hbrc-00017","BDISC","Upland","Forest",2,"quarterly",15
"hbrc-00017","TURB","Upland","Forest",2,"quarterly",15
"hbrc-00077","NH4","Lowland","Rural",-99,NA,15
"hbrc-00077","ECOLI","Lowland","Rural",-99,"unassessed",15
"hbrc-00077","DRP","Lowland","Rural",-99,"unassessed",15
"hbrc-00077","TN","Lowland","Rural",-99,"unassessed",15
"hbrc-00077","TON","Lowland","Rural",-99,"unassessed",15
"hbrc-00077","TP","Lowland","Rural",-99,"unassessed",15
"hbrc-00077","BDISC","Lowland","Rural",-99,"unassessed",15
"hbrc-00077","TURB","Lowland","Rural",-99,"unassessed",15
"hbrc-00044","NH4","Lowland","Rural",-99,NA,15
"hbrc-00044","ECOLI","Lowland","Rural",0,"quarterly",15
"hbrc-00044","DRP","Lowland","Rural",-1,"quarterly",15
"hbrc-00044","TN","Lowland","Rural",0,"quarterly",15
"hbrc-00044","TON","Lowland","Rural",0,"quarterly",15
"hbrc-00044","TP","Lowland","Rural",2,"quarterly",15
"hbrc-00044","BDISC","Lowland","Rural",-99,"unassessed",15
"hbrc-00044","TURB","Lowland","Rural",2,"quarterly",15
"hbrc-00028","NH4","Upland","Forest",-99,NA,15
"hbrc-00028","ECOLI","Upland","Forest",-2,"quarterly",15
"hbrc-00028","DRP","Upland","Forest",-99,"quarterly",15
"hbrc-00028","TN","Upland","Forest",-2,"quarterly",15
"hbrc-00028","TON","Upland","Forest",-2,"quarterly",15
"hbrc-00028","TP","Upland","Forest",2,"quarterly",15
"hbrc-00028","BDISC","Upland","Forest",2,"quarterly",15
"hbrc-00028","TURB","Upland","Forest",-2,"quarterly",15
"hbrc-00081","NH4","Lowland","Rural",-99,NA,15
"hbrc-00081","ECOLI","Lowland","Rural",-99,"unassessed",15
"hbrc-00081","DRP","Lowland","Rural",-99,"unassessed",15
"hbrc-00081","TN","Lowland","Rural",-99,"unassessed",15
"hbrc-00081","TON","Lowland","Rural",-99,"unassessed",15
"hbrc-00081","TP","Lowland","Rural",-99,"unassessed",15
"hbrc-00081","BDISC","Lowland","Rural",-99,"unassessed",15
"hbrc-00081","TURB","Lowland","Rural",-99,"unassessed",15
"lawa-101800","NH4","Lowland","Rural",-99,NA,15
"lawa-101800","ECOLI","Lowland","Rural",-99,"unassessed",15
"lawa-101800","DRP","Lowland","Rural",-99,"unassessed",15
"lawa-101800","TN","Lowland","Rural",-99,"unassessed",15
"lawa-101800","TON","Lowland","Rural",-99,"unassessed",15
"lawa-101800","TP","Lowland","Rural",-99,"unassessed",15
"lawa-101800","BDISC","Lowland","Rural",-99,"unassessed",15
"lawa-101800","TURB","Lowland","Rural",-99,"unassessed",15
"hbrc-00046","NH4","Lowland","Rural",-99,NA,15
"hbrc-00046","ECOLI","Lowland","Rural",-2,"quarterly",15
"hbrc-00046","DRP","Lowland","Rural",-99,"quarterly",15
"hbrc-00046","TN","Lowland","Rural",2,"quarterly",15
"hbrc-00046","TON","Lowland","Rural",0,"quarterly",15
"hbrc-00046","TP","Lowland","Rural",0,"quarterly",15
"hbrc-00046","BDISC","Lowland","Rural",2,"quarterly",15
"hbrc-00046","TURB","Lowland","Rural",-1,"quarterly",15
"lawa-102700","NH4","Lowland","Rural",-99,NA,15
"lawa-102700","ECOLI","Lowland","Rural",-99,"unassessed",15
"lawa-102700","DRP","Lowland","Rural",-99,"unassessed",15
"lawa-102700","TN","Lowland","Rural",-99,"unassessed",15
"lawa-102700","TON","Lowland","Rural",-99,"unassessed",15
"lawa-102700","TP","Lowland","Rural",-99,"unassessed",15
"lawa-102700","BDISC","Lowland","Rural",-99,"unassessed",15
"lawa-102700","TURB","Lowland","Rural",-99,"unassessed",15
"lawa-101801","NH4","Lowland","Rural",-99,NA,15
"lawa-101801","ECOLI","Lowland","Rural",-99,"unassessed",15
"lawa-101801","DRP","Lowland","Rural",-99,"unassessed",15
"lawa-101801","TN","Lowland","Rural",-99,"unassessed",15
"lawa-101801","TON","Lowland","Rural",-99,"unassessed",15
"lawa-101801","TP","Lowland","Rural",-99,"unassessed",15
"lawa-101801","BDISC","Lowland","Rural",-99,"unassessed",15
"lawa-101801","TURB","Lowland","Rural",-99,"unassessed",15
"hbrc-00040","NH4","Lowland","Rural",-99,NA,15
"hbrc-00040","ECOLI","Lowland","Rural",-2,"quarterly",15
"hbrc-00040","DRP","Lowland","Rural",0,"quarterly",15
"hbrc-00040","TN","Lowland","Rural",2,"quarterly",15
"hbrc-00040","TON","Lowland","Rural",2,"quarterly",15
"hbrc-00040","TP","Lowland","Rural",2,"quarterly",15
"hbrc-00040","BDISC","Lowland","Rural",-1,"quarterly",15
"hbrc-00040","TURB","Lowland","Rural",0,"quarterly",15
"hbrc-00014","NH4","Lowland","Rural",-99,NA,15
"hbrc-00014","ECOLI","Lowland","Rural",-2,"quarterly",15
"hbrc-00014","DRP","Lowland","Rural",2,"quarterly",15
"hbrc-00014","TN","Lowland","Rural",2,"quarterly",15
"hbrc-00014","TON","Lowland","Rural",2,"quarterly",15
"hbrc-00014","TP","Lowland","Rural",2,"quarterly",15
"hbrc-00014","BDISC","Lowland","Rural",-99,"unassessed",15
"hbrc-00014","TURB","Lowland","Rural",0,"quarterly",15
"hbrc-00139","NH4","Lowland","Rural",-99,NA,15
"hbrc-00139","ECOLI","Lowland","Rural",-99,"unassessed",15
"hbrc-00139","DRP","Lowland","Rural",-99,"unassessed",15
"hbrc-00139","TN","Lowland","Rural",-99,"unassessed",15
"hbrc-00139","TON","Lowland","Rural",-99,"unassessed",15
"hbrc-00139","TP","Lowland","Rural",-99,"unassessed",15
"hbrc-00139","BDISC","Lowland","Rural",-99,"unassessed",15
"hbrc-00139","TURB","Lowland","Rural",-99,"unassessed",15
"hbrc-00019","NH4","Upland","Rural",-99,NA,15
"hbrc-00019","ECOLI","Upland","Rural",-2,"quarterly",15
"hbrc-00019","DRP","Upland","Rural",-99,"monthly",15
"hbrc-00019","TN","Upland","Rural",-99,"monthly",15
"hbrc-00019","TON","Upland","Rural",2,"monthly",15
"hbrc-00019","TP","Upland","Rural",-99,"monthly",15
"hbrc-00019","BDISC","Upland","Rural",-1,"monthly",15
"hbrc-00019","TURB","Upland","Rural",-2,"quarterly",15
"hbrc-00033","NH4","Lowland","Rural",-99,NA,15
"hbrc-00033","ECOLI","Lowland","Rural",-2,"quarterly",15
"hbrc-00033","DRP","Lowland","Rural",-1,"quarterly",15
"hbrc-00033","TN","Lowland","Rural",0,"quarterly",15
"hbrc-00033","TON","Lowland","Rural",1,"quarterly",15
"hbrc-00033","TP","Lowland","Rural",0,"quarterly",15
"hbrc-00033","BDISC","Lowland","Rural",-99,"unassessed",15
"hbrc-00033","TURB","Lowland","Rural",-99,"unassessed",15
"hbrc-00059","NH4","Lowland","Rural",-99,NA,15
"hbrc-00059","ECOLI","Lowland","Rural",-2,"quarterly",15
"hbrc-00059","DRP","Lowland","Rural",-2,"quarterly",15
"hbrc-00059","TN","Lowland","Rural",1,"quarterly",15
"hbrc-00059","TON","Lowland","Rural",0,"quarterly",15
"hbrc-00059","TP","Lowland","Rural",1,"quarterly",15
"hbrc-00059","BDISC","Lowland","Rural",2,"quarterly",15
"hbrc-00059","TURB","Lowland","Rural",0,"quarterly",15
"lawa-102703","NH4","Lowland","Rural",-99,NA,15
"lawa-102703","ECOLI","Lowland","Rural",-99,"unassessed",15
"lawa-102703","DRP","Lowland","Rural",-99,"unassessed",15
"lawa-102703","TN","Lowland","Rural",-99,"unassessed",15
"lawa-102703","TON","Lowland","Rural",-99,"unassessed",15
"lawa-102703","TP","Lowland","Rural",-99,"unassessed",15
"lawa-102703","BDISC","Lowland","Rural",-99,"unassessed",15
"lawa-102703","TURB","Lowland","Rural",-99,"unassessed",15
"hbrc-00029","NH4","Lowland","Forest",-99,NA,15
"hbrc-00029","ECOLI","Lowland","Forest",-2,"quarterly",15
"hbrc-00029","DRP","Lowland","Forest",-99,"quarterly",15
"hbrc-00029","TN","Lowland","Forest",2,"quarterly",15
"hbrc-00029","TON","Lowland","Forest",2,"quarterly",15
"hbrc-00029","TP","Lowland","Forest",2,"quarterly",15
"hbrc-00029","BDISC","Lowland","Forest",2,"quarterly",15
"hbrc-00029","TURB","Lowland","Forest",0,"quarterly",15
"hrc-00061","NH4","Lowland","Rural",-2,"quarterly",15
"hrc-00061","ECOLI","Lowland","Rural",2,"quarterly",15
"hrc-00061","DRP","Lowland","Rural",-2,"quarterly",15
"hrc-00061","TN","Lowland","Rural",-99,"unassessed",15
"hrc-00061","TON","Lowland","Rural",-99,"quarterly",15
"hrc-00061","TP","Lowland","Rural",-99,"unassessed",15
"hrc-00061","BDISC","Lowland","Rural",0,"quarterly",15
"hrc-00061","TURB","Lowland","Rural",-1,"quarterly",15
"lawa-100249","NH4","Upland","Rural",-99,"unassessed",15
"lawa-100249","ECOLI","Upland","Rural",-99,"unassessed",15
"lawa-100249","DRP","Upland","Rural",-99,"unassessed",15
"lawa-100249","TN","Upland","Rural",-99,"unassessed",15
"lawa-100249","TON","Upland","Rural",-99,"unassessed",15
"lawa-100249","TP","Upland","Rural",-99,"unassessed",15
