"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Catchment","Lat","Long","accessDate","Landcover","Altitude","Order","StreamOrder","AltitudeCl"
"Mataura River at Garston","mataura river at garston","es-00038",15021648,"southland","es","upland","rural","mataura river",-45.4628138280563,168.683824136677,"14-Aug-2020","Forest",314,"5","5","Upland"
"Mataura River at Keowns Road Bridge","mataura river at keowns road bridge","lawa-100178",15036568,"southland","es","upland","rural","mataura river",-45.8021511676256,168.652525194834,"14-Aug-2020","Rural",179,"6","6","Upland"
"Mataura River at Pyramid Bridge","mataura river at pyramid bridge","lawa-100179",15041362,"southland","es","lowland","rural","mataura river",-45.9116949796107,168.813921776658,"14-Aug-2020","Rural",170,"7","7","Upland"
"McKay Creek at Milford Road","mckay creek at milford road","lawa-100181",15009933,"southland","es","upland","forest","waiau river",-45.0646826409582,167.993432530832,"14-Aug-2020","Forest",520.5,"3","3&2","Upland"
"Mokoreta River at Egremont Road","mokoreta river at egremont road","lawa-100184",15058365,"southland","es","lowland","rural","mataura river",-46.3627528533851,169.151713966961,"14-Aug-2020","Rural",147,"2","2","Lowland"
"North Etal Stream u/s Dunrobin Valley Rd","north etal stream u/s dunrobin valley rd","lawa-100185",15035470,"southland","es","upland","rural","aparima river",-45.748722048527,168.030314615309,"14-Aug-2020","Rural",520,"3","1","Upland"
"Oreti River at Benmore","oreti river at benmore","lawa-100186",15043359,"southland","es","lowland","rural","oreti river",-45.9519463769244,168.325608749176,"14-Aug-2020","Rural",108.333333333333,"6","7&1","Lowland"
"Oreti River at McKellars Flat","oreti river at mckellars flat","lawa-100187",15016481,"southland","es","upland","rural","oreti river",-45.3279825647954,168.208334145017,"14-Aug-2020","Rural",595,"1","2","Upland"
"Otapiri Stream at Anderson Road","otapiri stream at anderson road","lawa-100190",15051875,"southland","es","lowland","rural","oreti river",-46.1465755474191,168.487025039856,"14-Aug-2020","Rural",47.5,"5","5","Lowland"
"Pig Creek at Borland Lodge","pig creek at borland lodge","lawa-100191",15037518,"southland","es","upland","forest","waiau river",-45.7752235593415,167.533244518702,"14-Aug-2020","Forest",224.2,"4","4&1","Upland"
"Pourakino River at Ermedale Road","pourakino river at ermedale road","es-00007",15056201,"southland","es","lowland","forest","aparima river",-46.2405659840732,167.958736314117,"14-Aug-2020","Forest",27,"4","4","Lowland"
"Pourakino River at Jubilee Hill Road","pourakino river at jubilee hill road","lawa-100192",15054650,"southland","es","lowland","forest","aparima river",-46.1956255878588,167.919887695107,"14-Aug-2020","Forest",76,"4","4","Lowland"
"Rowallan Burn East at Rowallan Road","rowallan burn east at rowallan road","lawa-100193",15053145,"southland","es","lowland","forest","waiau river",-46.1388521795938,167.519570683699,"14-Aug-2020","Forest",30.5,"4","4","Lowland"
"Silver Stream at Lora Gorge Road","silver stream at lora gorge road","lawa-100194",15048404,"southland","es","lowland","rural","oreti river",-46.0651225249199,168.477917630687,"14-Aug-2020","Rural",121,"2","2","Lowland"
"Taringatura Creek at Taromaunga","taringatura creek at taromaunga","lawa-100195",15039604,"southland","es","upland","rural","aparima river",-45.8501522848173,168.149215275531,"14-Aug-2020","Rural",219,"3","3","Upland"
"Thicket Burn at Lake Hauroko Road","thicket burn at lake hauroko road","lawa-100196",15047979,"southland","es","lowland","forest","waiau river",-46.0068666364181,167.454064612886,"14-Aug-2020","Forest",149,"3","3","Lowland"
"Trenders Creek at Hall Road","trenders creek at hall road","lawa-100198",15048790,"southland","es","lowland","rural","oreti river",-46.071295613488,168.52144801634,"14-Aug-2020","Rural",149.5,"4","4&3","Lowland"
"Waianiwa Creek 1 at Lornville Riverton Highway","waianiwa creek 1 at lornville riverton highway","lawa-100199",15057975,"southland","es","lowland","rural","oreti river",-46.3163052518484,168.242075575188,"14-Aug-2020","Rural",18,"4","4","Lowland"
"Waiau River 100m u/s Clifden Bridge","waiau river 100m u/s clifden bridge","lawa-100200",15048468,"southland","es","lowland","forest","waiau river",-46.0299493906132,167.719784575101,"14-Aug-2020","Forest",58.3333333333333,"7","7&1","Lowland"
"Waimatuku Stream at Rance Rd","waimatuku stream at rance rd","lawa-100201",15058867,"southland","es","lowland","rural","waimatuku stream",-46.3468020962483,168.152076949032,"14-Aug-2020","Rural",4,"5","2","Lowland"
"Winton Stream at Benmore - Otapiri Road","winton stream at benmore - otapiri road","lawa-100202",15044613,"southland","es","lowland","rural","oreti river",-45.9742787697396,168.366186948626,"14-Aug-2020","Rural",118,"3","4","Lowland"
"Moffat Creek at Moffat Road","moffat creek at moffat road","es-00106",15062000,"southland","es","lowland","rural","waituna creek",-46.5401704522622,168.57029804379,"14-Aug-2020","Rural",9,"3","3","Lowland"
"Dipton Stream at South Hillend-Dipton Rd","dipton stream at south hillend-dipton rd","es-00163",15046191,"southland","es","lowland","rural","oreti river",-45.9827622824049,168.312332032032,"14-Aug-2020","Rural",843.5,"2","2","Upland"
"Hikuwai River at Willowflat","hikuwai river at willowflat","gdc-00004",5007406,"gisborne","gdc","lowland","rural","uawa river",-38.29225747,178.26918382,"14-Aug-2020","Rural",134.333333333333,"5","6&1","Lowland"
"Mangatu River at Omapere Station","mangatu river at omapere station","gdc-00010",5008473,"gisborne","gdc","lowland","rural","waipaoa",-38.37861727,177.79314223,"14-Aug-2020","Rural",186.5,"5","5&4","Upland"
"Te Arai River at Pykes Weir","te arai river at pykes weir","gdc-00017",5013661,"gisborne","gdc","lowland","rural","waipaoa",-38.7594811,177.81765186,"14-Aug-2020","Rural",50,"4","4","Lowland"
"Waihuka River at No3 Br","waihuka river at no3 br","lawa-100715",5010037,"gisborne","gdc","unstated",NA,"waipaoa",-38.4631994,177.73397943,"14-Aug-2020","Rural",238,"4","4","Upland"
"Waikohu River at Mahaki Station","waikohu river at mahaki station","gdc-00021",5009510,"gisborne","gdc","lowland","rural","waipaoa",-38.42684599,177.7223845,"14-Aug-2020","Rural",183.5,"5","5","Upland"
"Waikohu River at No3 Br","waikohu river at no3 br","lawa-100378",5011693,"gisborne","gdc","unstated",NA,"waipaoa",-38.45482923,177.77989206,"14-Aug-2020","Rural",125,"5","6","Lowland"
"Waimata River at Goodwins Rd Bridge","waimata river at goodwins rd bridge","gdc-00022",5013068,"gisborne","gdc","lowland","rural","waimata river",-38.63968344,178.06823401,"14-Aug-2020","Rural",16,"5","5","Lowland"
"Waimata River at Monowai Bridge","waimata river at monowai bridge","gdc-00023",5011334,"gisborne","gdc","lowland","rural","waimata river",-38.51418655,178.04028432,"14-Aug-2020","Rural",77,"5","5","Lowland"
"Waingaromia River at Terrace Station","waingaromia river at terrace station","gdc-00024",5008416,"gisborne","gdc","lowland","rural","waipaoa",-38.359148,177.93349507,"14-Aug-2020","Forest",298,"5","5","Upland"
"Waipaoa River at Kanakanaia","waipaoa river at kanakanaia","gdc-00027",5010311,"gisborne","gdc","lowland","rural","waipaoa",-38.46156491,177.8766788,"14-Aug-2020","Rural",145,"1","7","Lowland"
"Waipaoa River at Matawhero Bridge","waipaoa river at matawhero bridge","gdc-00028",5007146,"gisborne","gdc","lowland","rural","waipaoa",-38.65370647,177.91769479,"14-Aug-2020","Forest",173,"5","6","Upland"
"Wharekopae River at Rangimoe","wharekopae river at rangimoe","gdc-00030",5011693,"gisborne","gdc","lowland","rural","waipaoa",-38.54675218,177.65955182,"14-Aug-2020","Rural",125,"5","6","Lowland"
"Mangaheia River at Paroa Road Bridge","mangaheia river at paroa road bridge","gdc-00008",5008439,"gisborne","gdc","lowland","rural","uawa river",-38.34737089,178.24910813,"14-Aug-2020","Rural",41,"5","1&5","Lowland"
"Taruheru River at Tuckers Rd Bridge","taruheru river at tuckers rd bridge","gdc-00016",5012981,"gisborne","gdc","lowland","rural","taruheru river",-38.63415353,177.96817629,"14-Aug-2020","Rural",-7.225486397745,"4","2&4","Lowland"
"Awatere River at SH35 Bridge","awatere river at sh35 bridge","gdc-00002",5000717,"gisborne","gdc","lowland","rural","awatere river",-37.67457224,178.34813828,"14-Aug-2020","Forest",62.5,"5","5&1","Lowland"
"Ihungia River at Ihungia Rd Br","ihungia river at ihungia rd br","gdc-00005",5004508,"gisborne","gdc","unstated","forest","waiapu",-38.04691689,178.1766513,"14-Aug-2020","Rural",220,"5","5","Upland"
"Karakatuwhero River at SH35 Br","karakatuwhero river at sh35 br","gdc-00006",5000331,"gisborne","gdc","lowland","rural","karakatuwhero river",-37.62563187,178.33460144,"14-Aug-2020","Forest",1,"4","4","Lowland"
"Motu River at Kotare Station Bridge","motu river at kotare station bridge","lawa-100330",4020959,"gisborne","gdc","upland","rural","motu river",-38.36155298,177.49807902,"14-Aug-2020","Rural",539,"5","5","Upland"
"Hikuwai River at No 4 Bridge","hikuwai river at no 4 bridge","gdc-00003",5006266,"gisborne","gdc","lowland","rural","uawa river",-38.20389326,178.25582994,"14-Aug-2020","Rural",42.5,"5","1&6","Lowland"
"Mangaoporo River at Tutumatai Bridge","mangaoporo river at tutumatai bridge","gdc-00009",5002342,"gisborne","gdc","lowland","rural","waiapu",-37.83774273,178.29385929,"14-Aug-2020","Rural",302,"4","4","Upland"
"Mangatutu Str at Sh35-Waipahuru Bridge","mangatutu str at sh35-waipahuru bridge","lawa-100336",5000205,"gisborne","gdc","lowland","rural","wharekahika river",-37.59944782,178.26023485,"14-Aug-2020","Forest",198,"3","3","Upland"
"Mata River at Aorangi (Makarika Road)","mata river at aorangi (makarika road)","gdc-00011",5003470,"gisborne","gdc","lowland","rural","waiapu",-37.94877976,178.21088895,"14-Aug-2020","Rural",200,"1","1","Upland"
"Mata River at Pouturu Br","mata river at pouturu br","lawa-100348",5004528,"gisborne","gdc","upland","forest","waiapu",-38.04748307,178.12338148,"14-Aug-2020","Rural",352,"2","2&1","Upland"
"Matawai Stream at Tawai","matawai stream at tawai","lawa-100332",4021512,"gisborne","gdc","upland","rural","motu river",-38.38021422,177.55207132,"14-Aug-2020","Rural",581,"2","2","Upland"
"Oweka River at SH35 Bridge","oweka river at sh35 bridge","gdc-00013",5000164,"gisborne","gdc","lowland","rural","wharekahika river",-37.5927497,178.15253622,"14-Aug-2020","Forest",54,"1","4","Lowland"
"Poroporo River at Rangitukia Rd Bridge","poroporo river at rangitukia rd bridge","gdc-00015",5001815,"gisborne","gdc","lowland","rural","poroporo river",-37.78527353,178.42755259,"14-Aug-2020","Rural",55,"4","1&4&6","Lowland"
"Waiomoko River at SH35 Bridge","waiomoko river at sh35 bridge","lawa-100335",5012237,"gisborne","gdc","lowland","rural","pakarae river",-38.55581647,178.21529022,"14-Aug-2020","Rural",26,"2","2","Lowland"
"Whakaahu Str at Brunton Rd","whakaahu str at brunton rd","gdc-00031",5012901,"gisborne","gdc","lowland","rural","waipaoa",-38.63111823,177.85760067,"14-Aug-2020","Rural",60.0718193054,"4","5","Lowland"
"Wharekahika River U/S of Wharf Bridge","wharekahika river u/s of wharf bridge","gdc-00029",5000078,"gisborne","gdc","lowland","rural","wharekahika river",-37.57137121,178.28161313,"14-Aug-2020","Forest",101.5,"1","1&5","Lowland"
"Motu River at Matawai Conservation Area","motu river at matawai conservation area","lawa-100329",4022425,"gisborne","gdc","upland","forest","motu river",-38.42453214,177.46114325,"14-Aug-2020","Forest",601,"3","4","Upland"
"Pakarae River at Pakarae Station Bridge","pakarae river at pakarae station bridge","gdc-00014",5011612,"gisborne","gdc","lowland","rural","pakarae river",-38.51508062,178.25492637,"14-Aug-2020","Rural",142,"5","5","Lowland"
"Motu River above Falls","motu river above falls","lawa-100331",4018080,"gisborne","gdc","upland","rural","motu river",-38.24861874,177.59480185,"14-Aug-2020","Rural",594.333333333333,"5","5&1","Upland"
"Waihirere Str at Domain","waihirere str at domain","lawa-100333",5012154,"gisborne","gdc","lowland","forest","taruheru river",-38.57138316,177.94697884,"14-Aug-2020","Rural",99.4360198975,"2","2","Lowland"
"Te Arai River at DW Bush Intake Above Weir","te arai river at dw bush intake above weir","lawa-100707",5013970,"gisborne","gdc","unstated",NA,"waipaoa",-38.82579843,177.7891019,"14-Aug-2020","Forest",246,"3","3","Upland"
"Kopuapunamu Str Trib at Te Araroa","kopuapunamu str trib at te araroa","lawa-100688",5000828,"gisborne","gdc","unstated",NA,"awatere river",-37.69100687,178.30353714,"14-Aug-2020","Rural",79,"2","4","Lowland"
"Waipaoa Trib at Lavenham-Humphrey Rd","waipaoa trib at lavenham-humphrey rd","lawa-100722",5011577,"gisborne","gdc","unstated",NA,"waipaoa",-38.52789081,177.88860255,"14-Aug-2020","Rural",49,"3","3&1","Lowland"
"Parihihonou Str at SH2 Overbridge","parihihonou str at sh2 overbridge","lawa-100705",5009837,"gisborne","gdc","unstated",NA,"waipaoa",-38.44658397,177.62214861,"14-Aug-2020","Rural",315,"3","3","Upland"
"Mangatu Trib","mangatu trib","lawa-100700",5004027,"gisborne","gdc","unstated",NA,"waipaoa",-38.27244848,177.7860706,"14-Aug-2020","Rural",249,"2","1","Upland"
"Huitatariki Str","huitatariki str","lawa-100685",5004027,"gisborne","gdc","unstated",NA,"waiapu",-37.83634834,178.02153182,"14-Aug-2020","Rural",462,"2","3","Upland"
"Kouetumara Str at Ihungia Rd","kouetumara str at ihungia rd","lawa-100691",5004452,"gisborne","gdc","unstated",NA,"waiapu",-38.04013953,178.17618423,"14-Aug-2020","Forest",328,"2","2&1&5","Upland"
"Makokomuka Str at Waiapu Rd","makokomuka str at waiapu rd","lawa-100695",5005798,"gisborne","gdc","unstated",NA,"uawa river",-38.15966586,178.27848434,"14-Aug-2020","Rural",143,"2","2","Lowland"
"Anaura Str at Anaura Bay Rd","anaura str at anaura bay rd","lawa-100683",5006533,"gisborne","gdc","unstated",NA,"uawa river",-38.22113999,178.32108844,"14-Aug-2020","Rural",63,"2","1","Lowland"
"Waipaoa at Armstrong Rd","waipaoa at armstrong rd","lawa-100721",5007133,"gisborne","gdc","unstated",NA,"waipaoa",-38.28339848,177.8508259,"14-Aug-2020","Forest",214,"5","3","Upland"
"Whakauranga Br at West Ho Rd","whakauranga br at west ho rd","lawa-100728",5008749,"gisborne","gdc","unstated",NA,"pakarae river",-38.36800718,178.13085103,"14-Aug-2020","Forest",326,"4","4","Upland"
"Waikohu Rv at Oliver Rd","waikohu rv at oliver rd","lawa-100718",5009245,"gisborne","gdc","unstated",NA,"waipaoa",-38.41968294,177.58535657,"14-Aug-2020","Rural",515,"4","2","Upland"
"Kaitawa Str at Wharf Rd","kaitawa str at wharf rd","lawa-100686",5009273,"gisborne","gdc","unstated",NA,"uawa river",-38.3888206,178.31294624,"14-Aug-2020","Rural",11,"4","4","Lowland"
"Kurunui Str at Holdsworth Br SH2","kurunui str at holdsworth br sh2","lawa-100692",5010213,"gisborne","gdc","unstated",NA,"waipaoa",-38.46034475,177.7986844,"14-Aug-2020","Rural",59,"3","3","Lowland"
"Waihuka at No2 Br","waihuka at no2 br","lawa-100714",5010234,"gisborne","gdc","unstated",NA,"waipaoa",-38.46480482,177.7792806,"14-Aug-2020","Rural",183.5,"4","4&2","Upland"
"Mangaoai Str at Mangaoai Rd","mangaoai str at mangaoai rd","lawa-100697",5010227,"gisborne","gdc","unstated",NA,"waipaoa",-38.45722274,177.91263098,"14-Aug-2020","Rural",108.5,"4","4","Lowland"
"Te Arai Trib at Waingake Rd","te arai trib at waingake rd","lawa-100709",5013728,"gisborne","gdc","unstated",NA,"waipaoa",-38.77488137,177.79947965,"14-Aug-2020","Rural",148,"3","3","Lowland"
"Pakarae trib Stevens Road","pakarae trib stevens road","lawa-100706",5010957,"gisborne","gdc","unstated",NA,"pakarae river",-38.48159723,178.19633769,"14-Aug-2020","Rural",100,"3","2","Lowland"
"Wharekopae above falls","wharekopae above falls","lawa-100729",5011460,"gisborne","gdc","unstated",NA,"waipaoa",-38.50632205,177.60698243,"14-Aug-2020","Rural",207,"4","4","Upland"
"Waikakariki Trib at Quarry","waikakariki trib at quarry","lawa-100716",5012934,"gisborne","gdc","unstated",NA,"waipaoa",-38.63732578,177.82648248,"14-Aug-2020","Forest",120,"2","1","Lowland"
"Maraetaha Str at No2 Br","maraetaha str at no2 br","lawa-100701",5013919,"gisborne","gdc","unstated",NA,"pakarae river",-38.80150493,177.90406511,"14-Aug-2020","Rural",31,"4","4","Lowland"
