LAWAID,ORC,Site Name,Date Time,Measurement,ReportedLabValue,RawValue,Depthfrom,Depthto,Samplelevel,Method,DetectionLimit,QualityCode,SampleFrequency,Laketype
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,11/12/2007,Total nitrogen (mg/m3 N),<0.050,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,11/12/2007,Total phosphorus (mg/m3 P),<0.005000,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,11/12/2007,Turbidity (NTU),0.3,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,12/02/2008,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,12/02/2008,Chlorophyll a (mg/m3),<1.900,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,12/02/2008,Conductivity (uS/cm @ 25 deg C),0.051,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,12/02/2008,Dissolved oxygen (% saturation),115,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,12/02/2008,Dissolved oxygen (g/m3 O2),10.71,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,12/02/2008,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,12/02/2008,E. coli (MPN/100 ml),<2.00,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,12/02/2008,Nitrate/nitrite (mg/m3 N),<0.0050,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,12/02/2008,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,12/02/2008,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,,3,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,12/02/2008,Temperature (deg C),18.09,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,12/02/2008,Total nitrogen (mg/m3 N),<0.050,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,12/02/2008,Total phosphorus (mg/m3 P),<0.005000,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,12/02/2008,Turbidity (NTU),4.15,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,29/04/2008,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,29/04/2008,Chlorophyll a (mg/m3),2.2,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,29/04/2008,Conductivity (uS/cm @ 25 deg C),0.038,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,29/04/2008,Dissolved oxygen (% saturation),122.5,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,29/04/2008,Dissolved oxygen (g/m3 O2),12.55,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,29/04/2008,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,29/04/2008,E. coli (MPN/100 ml),<2.00,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,29/04/2008,Nitrate/nitrite (mg/m3 N),<0.0050,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,29/04/2008,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,29/04/2008,Suspended Solids  (mg/m3),7,,0.1,0.1,Epilimnion,,3,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,29/04/2008,Temperature (deg C),13.97,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,29/04/2008,Total nitrogen (mg/m3 N),<0.050,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,29/04/2008,Total phosphorus (mg/m3 P),<0.05000,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,29/04/2008,Turbidity (NTU),0.24,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/06/2008,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/06/2008,Chlorophyll a (mg/m3),<2.000,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/06/2008,Conductivity (uS/cm @ 25 deg C),0.037,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/06/2008,Dissolved oxygen (% saturation),119.4,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/06/2008,Dissolved oxygen (g/m3 O2),13.17,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/06/2008,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/06/2008,E. coli (MPN/100 ml),<1.00,,0.1,0.1,Epilimnion,,1,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/06/2008,Nitrate/nitrite (mg/m3 N),0.012,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/06/2008,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/06/2008,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,,3,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/06/2008,Temperature (deg C),10.69,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/06/2008,Total nitrogen (mg/m3 N),<0.050,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/06/2008,Total phosphorus (mg/m3 P),0.005,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/06/2008,Turbidity (NTU),0.26,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,14/08/2008,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,14/08/2008,Chlorophyll a (mg/m3),<2.000,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,14/08/2008,Conductivity (uS/cm @ 25 deg C),0.05,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,14/08/2008,Dissolved oxygen (% saturation),103.5,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,14/08/2008,Dissolved oxygen (g/m3 O2),12.09,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,14/08/2008,Dissolved reactive phosphorus (mg/m3 P),,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,14/08/2008,E. coli (MPN/100 ml),<2.00,,0.1,0.1,Epilimnion,,1,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,14/08/2008,Nitrate/nitrite (mg/m3 N),0.018,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,14/08/2008,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,14/08/2008,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,,3,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,14/08/2008,Temperature (deg C),8.59,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,14/08/2008,Total nitrogen (mg/m3 N),<0.050,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,14/08/2008,Total phosphorus (mg/m3 P),,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,14/08/2008,Turbidity (NTU),0.18,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,20/10/2008,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,20/10/2008,Chlorophyll a (mg/m3),<1.900,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,20/10/2008,Conductivity (uS/cm @ 25 deg C),0.045,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,20/10/2008,Dissolved oxygen (% saturation),94.3,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,20/10/2008,Dissolved oxygen (g/m3 O2),10.72,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,20/10/2008,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,20/10/2008,E. coli (MPN/100 ml),1,,0.1,0.1,Epilimnion,,1,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,20/10/2008,Nitrate/nitrite (mg/m3 N),0.016,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,20/10/2008,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,20/10/2008,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,,3,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,20/10/2008,Temperature (deg C),10.21,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,20/10/2008,Total nitrogen (mg/m3 N),<0.050,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,20/10/2008,Total phosphorus (mg/m3 P),0.011,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,20/10/2008,Turbidity (NTU),0.68,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,15/12/2008,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,15/12/2008,Chlorophyll a (mg/m3),<2.000,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,15/12/2008,Conductivity (uS/cm @ 25 deg C),0.045,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,15/12/2008,Dissolved oxygen (% saturation),93.8,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,15/12/2008,Dissolved oxygen (g/m3 O2),9.82,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,15/12/2008,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,15/12/2008,E. coli (MPN/100 ml),<2.00,,0.1,0.1,Epilimnion,,1,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,15/12/2008,Nitrate/nitrite (mg/m3 N),<0.0050,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,15/12/2008,pH,7.7,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,15/12/2008,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,,3,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,15/12/2008,Temperature (deg C),13.44,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,15/12/2008,Total nitrogen (mg/m3 N),<0.050,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,15/12/2008,Total phosphorus (mg/m3 P),<0.005000,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,15/12/2008,Turbidity (NTU),0.41,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,18/02/2009,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,18/02/2009,Chlorophyll a (mg/m3),<2.000,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,18/02/2009,Conductivity (uS/cm @ 25 deg C),0.05,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,18/02/2009,Dissolved oxygen (% saturation),100.9,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,18/02/2009,Dissolved oxygen (g/m3 O2),10.13,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,18/02/2009,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,18/02/2009,E. coli (MPN/100 ml),<1.00,,0.1,0.1,Epilimnion,,1,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,18/02/2009,Nitrate/nitrite (mg/m3 N),<0.0050,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,18/02/2009,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,18/02/2009,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,,3,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,18/02/2009,Temperature (deg C),15.46,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,18/02/2009,Total nitrogen (mg/m3 N),<0.050,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,18/02/2009,Total phosphorus (mg/m3 P),0.006,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,18/02/2009,Turbidity (NTU),0.33,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,8/04/2009,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,8/04/2009,Chlorophyll a (mg/m3),<2.000,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,8/04/2009,Conductivity (uS/cm @ 25 deg C),0.041,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,8/04/2009,Dissolved oxygen (% saturation),99.6,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,8/04/2009,Dissolved oxygen (g/m3 O2),10.45,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,8/04/2009,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,8/04/2009,E. coli (MPN/100 ml),<1.00,,0.1,0.1,Epilimnion,,1,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,8/04/2009,Nitrate/nitrite (mg/m3 N),<0.0050,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,8/04/2009,pH,7.6,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,8/04/2009,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,,3,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,8/04/2009,Temperature (deg C),14.17,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,8/04/2009,Total nitrogen (mg/m3 N),<0.050,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,8/04/2009,Total phosphorus (mg/m3 P),<0.005000,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,8/04/2009,Turbidity (NTU),0.3,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,16/06/2009,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,16/06/2009,Chlorophyll a (mg/m3),<2.000,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,16/06/2009,Conductivity (uS/cm @ 25 deg C),0.04,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,16/06/2009,Dissolved oxygen (% saturation),107,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,16/06/2009,Dissolved oxygen (g/m3 O2),12.31,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,16/06/2009,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,16/06/2009,E. coli (MPN/100 ml),<2.00,,0.1,0.1,Epilimnion,,1,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,16/06/2009,Nitrate/nitrite (mg/m3 N),0.014,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,16/06/2009,pH,7.7,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,16/06/2009,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,,3,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,16/06/2009,Temperature (deg C),10.01,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,16/06/2009,Total nitrogen (mg/m3 N),<0.050,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,16/06/2009,Total phosphorus (mg/m3 P),<0.005000,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,16/06/2009,Turbidity (NTU),1.16,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,24/08/2009,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,24/08/2009,Chlorophyll a (mg/m3),<2.000,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,24/08/2009,Conductivity (uS/cm @ 25 deg C),0.052,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,24/08/2009,Dissolved oxygen (% saturation),89,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,24/08/2009,Dissolved oxygen (g/m3 O2),9.8,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,24/08/2009,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,24/08/2009,E. coli (MPN/100 ml),<1.00,,0.1,0.1,Epilimnion,,1,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,24/08/2009,Nitrate/nitrite (mg/m3 N),0.019,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,24/08/2009,pH,7.6,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,24/08/2009,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,,3,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,24/08/2009,Temperature (deg C),9.3,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,24/08/2009,Total nitrogen (mg/m3 N),<0.050,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,24/08/2009,Total phosphorus (mg/m3 P),0.006,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,24/08/2009,Turbidity (NTU),0.29,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,13/10/2009,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,13/10/2009,Chlorophyll a (mg/m3),<2.000,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,13/10/2009,Conductivity (uS/cm @ 25 deg C),,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,13/10/2009,Dissolved oxygen (% saturation),87,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,13/10/2009,Dissolved oxygen (g/m3 O2),9.3,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,13/10/2009,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,13/10/2009,E. coli (MPN/100 ml),<2.00,,0.1,0.1,Epilimnion,,1,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,13/10/2009,Nitrate/nitrite (mg/m3 N),0.016,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,13/10/2009,pH,7.7,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,13/10/2009,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,,3,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,13/10/2009,Temperature (deg C),10.4,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,13/10/2009,Total nitrogen (mg/m3 N),<0.050,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,13/10/2009,Total phosphorus (mg/m3 P),0.005,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,13/10/2009,Turbidity (NTU),1.04,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/12/2009,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/12/2009,Chlorophyll a (mg/m3),<2.000,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/12/2009,Conductivity (uS/cm @ 25 deg C),,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/12/2009,Dissolved oxygen (% saturation),,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/12/2009,Dissolved oxygen (g/m3 O2),,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00028,OTA7529115,Lake Hawea Outflow at Dam,17/12/2009,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
