"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Lat","Long","accessDate","Catchment","Landcover","Altitude","AltitudeCl"
"Lindsays Creek at North Road Bridge","lindsays creek at north rd bridge","orc-00119",14060534,"otago","orc","lowland","Rural",-45.85174277,170.52383408,"03-Jul-2020","unstated","Urban",85.5,"Lowland"
"LK082095","whakatane at ruatoki","ebop-00041",4013567,"bay of plenty","boprc","lowland","Forest",-38.1410629954322,177.002809818585,"03-Jul-2020","whakatane","Rural",34,"Lowland"
"LK149881","tauranga at taneatua bridge","ebop-00031",4010772,"bay of plenty","boprc","lowland","Forest",-38.0701442364387,177.006514019474,"03-Jul-2020","whakatane","Forest",30,"Lowland"
"Longridge Stream at Sandstone","longridge stream at sandstone","es-00065",15040065,"southland","es","upland","Rural",-45.8863808434473,168.60145273655,"03-Jul-2020","mataura river","Rural",158,"Upland"
"Lud at 4.7km","lud at 4.7km","ncc-00030",10010316,"nelson","ncc","lowland","Rural",-41.25036732,173.3815591,"03-Jul-2020","unstated","Forest",133,"Lowland"
"Lud at SH6","lud at sh6","ncc-00029",10009772,"nelson","ncc","lowland","Rural",-41.21740564,173.39549217,"03-Jul-2020","unstated","Forest",196.5,"Upland"
"Luggate Creek at SH6 Bridge","luggate creek at sh6 bridge","orc-00043",14015273,"otago","orc","upland","Rural",-44.7484624,169.26871836,"03-Jul-2020","unstated","Forest",301,"Upland"
"Maharakeke Stream at State Highway 2 Br","491","lawa-102696",8031004,"hawkes bay","hbrc","upland","Rural",-39.9840519725912,176.476087300418,"03-Jul-2020","tukituki river","Rural",152.333333333333,"Upland"
"Mahiaruhe Stream at Tutira Outlet S.H.2","496","lawa-101795",8018203,"hawkes bay","hbrc","upland","Rural",-39.2102695299836,176.885033971225,"03-Jul-2020","waikari","Rural",160.369995117,"Upland"
"Main Drain at Waipori Pump","main drain at waipori pump","orc-00044",14063947,"otago","orc","lowland","Rural",-45.96822077,170.12896611,"03-Jul-2020","unstated","Rural",13,"Lowland"
"Maitai at Groom Rd","maitai at groom rd","ncc-00015",10010859,"nelson","ncc","lowland","Forest",-41.28842246,173.32683295,"03-Jul-2020","unstated","Forest",1,"Lowland"
"Maitai at Riverside","maitai at riverside","ncc-00013",10010859,"nelson","ncc","lowland","Urban",-41.27159588,173.28985592,"03-Jul-2020","unstated","Forest",1,"Lowland"
"Maitai South Branch at Intake","maitai south branch at intake","ncc-00016",10011665,"nelson","ncc","upland","Forest",-41.29941726,173.36691412,"03-Jul-2020","unstated","Forest",165,"Upland"
"Makakahi at d/s Eketahuna STP","makakahi at d/s eketahuna stp","lawa-101925",7046881,"horizons","hrc","upland","Rural",-40.6325591099999,175.714745,"03-Jul-2020","manawatu","Rural",221,"Upland"
"Makakahi at end Kaiparoro Road","makakahi at end kaiparoro road","hrc-00348",7048841,"horizons","hrc","upland","Forest",-40.71343,175.60673,"03-Jul-2020","manawatu","Forest",577,"Upland"
"Makakahi at Hamua","makakahi at hamua","hrc-00008",7044946,"horizons","hrc","upland","Rural",-40.56517,175.74511,"03-Jul-2020","manawatu","Rural",181,"Upland"
"Makakahi at u/s Eketahuna STP","makakahi at u/s eketahuna stp","hrc-00077",7047434,"horizons","hrc","upland","Rural",-40.6517499999999,175.7037,"03-Jul-2020","manawatu","Rural",241,"Upland"
"Makara Stream at Kennels","makara stream at kennels","gw-00017",9012604,"wellington","gwrc","lowland","Rural",-41.23595385,174.71271629,"03-Jul-2020","makara stream","Rural",75.5,"Lowland"
"Makara Stream at St Lawrence Road","514","lawa-102693",8029575,"hawkes bay","hbrc","lowland","Rural",-39.8838039008932,176.769347876539,"03-Jul-2020","tukituki river","Rural",198,"Upland"
"Makaretu Stream at State Highway 50","528","hbrc-00008",8031515,"hawkes bay","hbrc","upland","Rural",-40.0154307099668,176.323099476001,"03-Jul-2020","tukituki river","Rural",261,"Upland"
"Makaretu Stream U/S Maharakeke","531","lawa-102695",8030982,"hawkes bay","hbrc","upland","Rural",-39.9785818069872,176.478151863554,"03-Jul-2020","tukituki river","Rural",149,"Upland"
"Makarewa River at Lora Gorge Road","makarewa river at lora gorge road","es-00047",15048673,"southland","es","lowland","Rural",-46.0666514266213,168.482654787264,"03-Jul-2020","oreti river","Rural",82,"Lowland"
"Makarewa River at Wallacetown","makarewa river at wallacetown","es-00015",15058243,"southland","es","lowland","Rural",-46.3297954257162,168.299116272918,"03-Jul-2020","oreti river","Rural",10.5,"Lowland"
"Makaroro River at Burnt Bridge","533","lawa-100228",8028042,"hawkes bay","hbrc","Upland","Forest",-39.8187642407385,176.304052000106,"03-Jul-2020","tukituki river","Forest",376.2,"Upland"
"Makomako Road Drain at L Horowhenua","makomako road drain at l horowhenua","lawa-101927",7046182,"horizons","hrc","lowland","Urban",-40.61960763,175.2571286,"03-Jul-2020","lake horowhenua","Urban",39.5,"Lowland"
"Makotuku at Above Sewage Plant","makotuku at above sewage plant","hrc-00066",7017619,"horizons","hrc","upland","Rural",-39.43825,175.28904,"03-Jul-2020","whangaehu","Rural",510,"Upland"
"Makotuku at d/s Raetihi STP","makotuku at d/s raetihi stp","lawa-101929",7017619,"horizons","hrc","upland","Rural",-39.4377831799999,175.2854268,"03-Jul-2020","whangaehu","Rural",510,"Upland"
"Makotuku at Raetihi","makotuku at raetihi","hrc-00007",7017142,"horizons","hrc","upland","Rural",-39.4210199999999,175.2821,"03-Jul-2020","whangaehu","Rural",537,"Upland"
"Makotuku at SH49A","makotuku at sh49a","hrc-00009",7015868,"horizons","hrc","upland","Forest",-39.3714899999999,175.32457,"03-Jul-2020","whangaehu","Forest",634,"Upland"
"Makuri at Tuscan Hills","makuri at tuscan hills","hrc-00010",7044151,"horizons","hrc","lowland","Rural",-40.5236599999999,175.93115,"03-Jul-2020","manawatu","Rural",186.666666666667,"Upland"
"Manakau at S.H.1 Bridge","manakau at s.h.1 bridge","hrc-00011",7048887,"horizons","hrc","lowland","Rural",-40.7243799999999,175.21165,"03-Jul-2020","waikawa","Rural",48,"Lowland"
"Manawatu at d/s PNCC STP","manawatu at d/s pncc stp","lawa-101931",7040389,"horizons","hrc","lowland","Rural",-40.3940074599999,175.5834723,"03-Jul-2020","manawatu","Rural",19,"Lowland"
"Manawatu at ds Fonterra Longburn","manawatu at ds fonterra longburn","lawa-101932",7040581,"horizons","hrc","lowland","Rural",-40.4046547799999,175.5546929,"03-Jul-2020","manawatu","Rural",19,"Lowland"
"Manawatu at Hopelands","manawatu at hopelands","hrc-00016",7039708,"horizons","hrc","lowland","Rural",-40.3588599999999,175.96286,"03-Jul-2020","manawatu","Rural",109,"Lowland"
"Manawatu at Ngawapurua Bridge","manawatu at ngawapurua bridge","hrc-00014",7040333,"horizons","hrc","lowland","Rural",-40.38685,175.88985,"03-Jul-2020","manawatu","Rural",78,"Lowland"
"Manawatu at Opiki Br","manawatu at opiki bridge","hrc-00013",7041173,"horizons","hrc","lowland","Rural",-40.43535,175.46978,"03-Jul-2020","manawatu","Rural",10,"Lowland"
"Manawatu at Teachers College","manawatu at teachers college","hrc-00015",7039931,"horizons","hrc","lowland","Rural",-40.3732899999999,175.62773,"03-Jul-2020","manawatu","Rural",36,"Lowland"
"Manawatu at u/s PNCC STP","manawatu at u/s pncc stp","hrc-00080",7040164,"horizons","hrc","lowland","Rural",-40.38783,175.58234,"03-Jul-2020","manawatu","Rural",38,"Lowland"
"Manawatu at u/s PPCS Shannon","manawatu at u/s ppcs shannon","hrc-00082",7043795,"horizons","hrc","lowland","Rural",-40.5260299999999,175.39992,"03-Jul-2020","manawatu","Rural",10,"Lowland"
"Manawatu at Upper Gorge","manawatu at upper gorge","hrc-00017",7039002,"horizons","hrc","lowland","Rural",-40.33185,175.81803,"03-Jul-2020","manawatu","Rural",284,"Upland"
"Manawatu at us Fonterra Longburn","manawatu at us fonterra longburn","hrc-00081",7040368,"horizons","hrc","lowland","Rural",-40.39832,175.55681,"03-Jul-2020","manawatu","Rural",21,"Lowland"
"Manawatu at Weber Road","manawatu at weber road","hrc-00018",7037199,"horizons","hrc","upland","Rural",-40.23947,176.11638,"03-Jul-2020","manawatu","Rural",176,"Upland"
"Manawatu at Whirokino","manawatu at whirokino","hrc-00012",7043284,"horizons","hrc","lowland","Rural",-40.5115699999999,175.26837,"03-Jul-2020","manawatu","Rural",24,"Lowland"
"Mangaatua at d/s Woodville STP","mangaatua at d/s woodville stp","lawa-101933",7039403,"horizons","hrc","lowland","Rural",-40.3445402999999,175.8515346,"03-Jul-2020","manawatu","Rural",68,"Lowland"
"Mangaatua at u/s Woodville STP","mangaatua at u/s woodville stp","hrc-00076",7039409,"horizons","hrc","lowland","Rural",-40.34449,175.85389,"03-Jul-2020","manawatu","Rural",68,"Lowland"
"Mangaehu at Bridge","34309","trc-00001",6009244,"taranaki","trc","Upland","Rural",-39.388696695389,174.46659514071,"03-Jul-2020","patea river","Rural",169,"Upland"
"Mangaehuehu at d/s Rangataua STP","mangaehuehu at d/s rangataua stp","lawa-101934",7017318,"horizons","hrc","upland","Forest",-39.43163636,175.4637507,"03-Jul-2020","whangaehu","Forest",658,"Upland"
"Mangaehuehu at u/s Rangataua STP","mangaehuehu at u/s rangataua stp","hrc-00065",7017318,"horizons","hrc","upland","Forest",-39.43074,175.46372,"03-Jul-2020","whangaehu","Forest",658,"Upland"
"Mangahao at Ballance","mangahao at ballance","hrc-00019",7041259,"horizons","hrc","lowland","Rural",-40.43611,175.79173,"03-Jul-2020","manawatu","Rural",97,"Lowland"
"Mangaheia River at Paroa Road Bridge","mangaheia river at paroa road bridge","gdc-00008",5008439,"gisborne","gdc","lowland","Rural",-38.34737089,178.24910813,"03-Jul-2020","uawa river","Rural",41,"Lowland"
"Mangakuri River at Kairakau","546","hbrc-00053",8030950,"hawkes bay","hbrc","lowland","Rural",-39.9648866181699,176.906039535541,"03-Jul-2020","southern coast","Rural",16,"Lowland"
"Mangamahaki Stream at Tamumu","548","lawa-102692",8030747,"hawkes bay","hbrc","lowland","Rural",-39.9781919027137,176.693707539402,"03-Jul-2020","tukituki river","Rural",119,"Lowland"
"Manganui o te Ao at Ruatiti Domain","manganui o te ao at ruatiti domain","lawa-100557",7014299,"horizons","hrc","upland","Rural",-39.3135450999999,175.1987531,"03-Jul-2020","whanganui","Rural",290.5,"Upland"
"Mangaone River at Rissington","569","hbrc-00015",8022581,"hawkes bay","hbrc","lowland","Rural",-39.4403508155857,176.719099931679,"03-Jul-2020","tutaekuri river","Rural",78,"Lowland"
"Mangaone Stream at Sims Road Bridge","mangaone stream at sims road bridge","gw-00007",9001470,"wellington","gwrc","lowland","Rural",-40.79042456,175.0889146,"03-Jul-2020","mangaone stream","Rural",5,"Lowland"
"Mangaonuku Stream at Waipawa Tikokino Rd","589","hbrc-00020",8029835,"hawkes bay","hbrc","upland","Rural",-39.9070765709212,176.524815704774,"03-Jul-2020","tukituki river","Rural",155.5,"Upland"
"Mangaoporo River at Tutumatai Bridge","mangaoporo river at tutumatai bridge","gdc-00009",5002342,"gisborne","gdc","lowland","Rural",-37.83774273,178.29385929,"03-Jul-2020","waiapu","Rural",302,"Upland"
"Mangaoraka at Corbett Rd","39402","trc-00003",6002693,"taranaki","trc","Lowland","Rural",-39.0561874531992,174.185074587009,"03-Jul-2020","mangaoraka stream","Rural",57,"Lowland"
"Mangaorapa Stream at Mangaorapa Road","623","hbrc-00011",8034410,"hawkes bay","hbrc","lowland","Rural",-40.2945013145145,176.555849557043,"03-Jul-2020","porangahau river","Rural",113.5,"Lowland"
"Mangaore at d/s Shannon STP","mangaore at d/s shannon stp","lawa-101936",7044057,"horizons","hrc","lowland","Forest",-40.5368914599999,175.3982241,"03-Jul-2020","manawatu","Rural",0.977669239044,"Lowland"
"Mangaore at u/s Shannon STP","mangaore at u/s shannon stp","hrc-00074",7044058,"horizons","hrc","lowland","Forest",-40.5377299999999,175.40034,"03-Jul-2020","manawatu","Rural",0.977669239044,"Lowland"
"Mangapapa at Troup Rd","mangapapa at troup rd","hrc-00020",7039299,"horizons","hrc","lowland","Rural",-40.3419299999999,175.84788,"03-Jul-2020","manawatu","Rural",52,"Lowland"
"Mangapoike River at Suspension Bridge","636","hbrc-00083",8008131,"hawkes bay","hbrc","lowland","Rural",-38.890101839131,177.522145171798,"03-Jul-2020","wairoa river","Rural",139,"Lowland"
"Mangapouri Stream at Bennetts Rd","mangapouri stream at bennetts rd","gw-00002",9000495,"wellington","gwrc","lowland","Urban",-40.74299396,175.14078335,"03-Jul-2020","waitohu stream","Urban",21,"Lowland"
"Mangarangiora at d/s Ormondville STP","mangarangiora at d/s ormondville stp","lawa-101937",7034342,"horizons","hrc","upland","Rural",-40.11587804,176.2708569,"03-Jul-2020","manawatu","Rural",280,"Upland"
"Mangarangiora at u/s Ormondville STP","mangarangiora at u/s ormondville stp","lawa-101938",7034342,"horizons","hrc","upland","Rural",-40.1155075899999,176.2708977,"03-Jul-2020","manawatu","Rural",280,"Upland"
"Mangarangiora trib at ds Norsewood STP","mangarangiora trib at ds norsewood stp","lawa-101939",7033682,"horizons","hrc","upland","Rural",-40.0842257699999,176.2230681,"03-Jul-2020","manawatu","Rural",346,"Upland"
"Mangarangiora Trib at us Norsewood STP","mangarangiora trib at us norsewood stp","hrc-00086",7033682,"horizons","hrc","upland","Rural",-40.08064,176.2229,"03-Jul-2020","manawatu","Rural",346,"Upland"
"Mangaroa River at Te Marua","mangaroa river at te marua","gw-00024",9009586,"wellington","gwrc","lowland","Rural",-41.09432204,175.1280911,"03-Jul-2020","hutt river","Rural",164,"Upland"
"Mangatainoka at Brewery - S.H.2 Bridge","mangatainoka at brewery - s.h.2 bridge","hrc-00024",7041260,"horizons","hrc","lowland","Rural",-40.42268,175.86191,"03-Jul-2020","manawatu","Rural",93,"Lowland"
"Mangatainoka at d/s DB Breweries","mangatainoka at d/s db breweries","lawa-101940",7041260,"horizons","hrc","lowland","Rural",-40.41887136,175.870005,"03-Jul-2020","manawatu","Rural",93,"Lowland"
"Mangatainoka at d/s Pahiatua STP","mangatainoka at d/s pahiatua stp","lawa-101941",7041605,"horizons","hrc","lowland","Rural",-40.43847492,175.8425347,"03-Jul-2020","manawatu","Rural",100,"Lowland"
"Mangatainoka at Larsons Road","mangatainoka at larsons road","hrc-00022",7046821,"horizons","hrc","upland","Forest",-40.6403599999999,175.61099,"03-Jul-2020","manawatu","Rural",302,"Upland"
"Mangatainoka at Pahiatua Town Bridge","mangatainoka at pahiatua town bridge","hrc-00023",7041713,"horizons","hrc","lowland","Rural",-40.4495699999999,175.83121,"03-Jul-2020","manawatu","Rural",112,"Lowland"
"Mangatainoka at Putara","mangatainoka at putara","hrc-00021",7048086,"horizons","hrc","upland","Forest",-40.6805199999999,175.54746,"03-Jul-2020","manawatu","Forest",425.333333333333,"Upland"
"Mangatainoka at Scarborough Konini Rd","mangatainoka at scarborough konini rd","hrc-00343",7042591,"horizons","hrc","lowland","Rural",-40.4756599999999,175.79573,"03-Jul-2020","manawatu","Rural",128.333333333333,"Lowland"
"Mangatainoka at u/s Pahiatua STP","mangatainoka at u/s pahiatua stp","hrc-00083",7041605,"horizons","hrc","lowland","Rural",-40.4394399999999,175.84022,"03-Jul-2020","manawatu","Rural",109,"Lowland"
"Mangatainoka at u/s Tiraumea Confluence","mangatainoka at u/s tiraumea confluence","hrc-00344",7040681,"horizons","hrc","lowland","Rural",-40.4026299999999,175.88269,"03-Jul-2020","manawatu","Rural",81,"Lowland"
"Mangatarata Stream at Mangatarata Road","667","hbrc-00018",8031291,"hawkes bay","hbrc","lowland","Rural",-39.9960672563847,176.626866274438,"03-Jul-2020","tukituki river","Rural",127,"Lowland"
"Mangatarere River at State Highway 2","mangatarere river at state highway 2","gw-00050",9008718,"wellington","gwrc","lowland","Rural",-41.05477704,175.49618121,"03-Jul-2020","ruamahanga river","Rural",56,"Lowland"
"Mangatera at d/s Dannevirke STP","mangatera at d/s dannevirke stp","lawa-101942",7036883,"horizons","hrc","upland","Rural",-40.22644299,176.1017423,"03-Jul-2020","manawatu","Rural",181,"Upland"
"Mangatera at Dannevirke","mangatera at dannevirke","hrc-00075",7036853,"horizons","hrc","lowland","Rural",-40.22455,176.10159,"03-Jul-2020","manawatu","Rural",182,"Upland"
"Mangatera at u/s Manawatu confluence","mangatera at u/s manawatu confluence","hrc-00025",7037051,"horizons","hrc","upland","Rural",-40.24085,176.0988,"03-Jul-2020","manawatu","Rural",164,"Upland"
"Mangatera at u/s T.D.C. Ox Ponds","mangatera at u/s t.d.c. ox ponds","lawa-101943",7036883,"horizons","hrc","upland","Rural",-40.2247147699999,176.1016987,"03-Jul-2020","manawatu","Rural",181,"Upland"
"Mangatewainui at Hardys","mangatewainui at hardys","hrc-00351",7035888,"horizons","hrc","upland","Rural",-40.16978,176.19306,"03-Jul-2020","manawatu","Rural",217,"Upland"
"Mangatoro at Mangahei Road","mangatoro at mangahei road","hrc-00026",7037306,"horizons","hrc","upland","Rural",-40.24468,176.18953,"03-Jul-2020","manawatu","Rural",219.666666666667,"Upland"
"Mangatu River at Omapere Station","mangatu river at omapere station","gdc-00010",5008473,"gisborne","gdc","lowland","Rural",-38.37861727,177.79314223,"03-Jul-2020","waipaoa","Rural",186.5,"Upland"
"Mangatutu Str at Sh35-Waipahuru Bridge","mangatutu str at sh35-waipahuru bridge","lawa-100336",5000205,"gisborne","gdc","lowland","Rural",-37.59944782,178.26023485,"03-Jul-2020","wharekahika river","Forest",198,"Upland"
"Mangatutu Stream at Mangatutu Stn Br","684","hbrc-00079",8022284,"hawkes bay","hbrc","upland","Rural",-39.4264106145226,176.5537373821,"03-Jul-2020","tutaekuri river","Rural",239,"Upland"
"Mangawhero at d/s Ohakune STP","mangawhero at d/s ohakune stp","lawa-101944",7016830,"horizons","hrc","upland","Rural",-39.40812617,175.3827436,"03-Jul-2020","whangaehu","Rural",558,"Upland"
"Mangawhero at DOC Headquarters","mangawhero at doc headquarters","hrc-00029",7016679,"horizons","hrc","upland","Forest",-39.4016999999999,175.41228,"03-Jul-2020","whangaehu","Forest",618,"Upland"
"Mangawhero at Pakihi Rd Bridge","mangawhero at pakihi rd bridge","hrc-00028",7017464,"horizons","hrc","upland","Rural",-39.431,175.32311,"03-Jul-2020","whangaehu","Rural",543.5,"Upland"
"Mangawhero at Raupiu Road","mangawhero at raupiu road","hrc-00027",7024561,"horizons","hrc","lowland","Rural",-39.70028,175.33113,"03-Jul-2020","whangaehu","Rural",277,"Upland"
"Mangawhero at u/s Ohakune STP","mangawhero at u/s ohakune stp","hrc-00064",7016830,"horizons","hrc","upland","Rural",-39.40901,175.38394,"03-Jul-2020","whangaehu","Rural",558,"Upland"
"Manuherikia at Galloway","manuherikia river at galloway","orc-00046",14037981,"otago","orc","upland","Rural",-45.22638046,169.4306264,"03-Jul-2020","unstated","Rural",160.5,"Upland"
