"LawaSiteID","Measurement","nMeasures","nFirstYear","nLastYear","numMonths","numQuarters","numYears","proportionNeeded","Observations","KWstat","pvalue","nObs","S","VarS","D","tau","Z","p","MKProbability","AnalysisNote","prop.censored","prop.unique","no.censorlevels","Median","Sen_VarS","AnnualSenSlope","Intercept","Lci","Uci","AnalysisNoteSS","Sen_Probability","Probabilitymax","Probabilitymin","Percent.annual.change","standard","ConfCat","period","frequency","Source","TrendScore"
"LAWA-102104","Electrical conductivity/salinity",28,1,4,28,28,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=28/40  ","Canterbury",NA
"LAWA-102104","Nitrate nitrogen",27,1,4,27,27,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=27/40  ","Canterbury",NA
"LAWA-102105","Ammoniacal nitrogen",6,0,1,6,6,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=6/40 nQinLY=1/4 nY=5/10","Canterbury",NA
"LAWA-102105","Chloride",15,0,4,15,15,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=15/40  nY=5/10","Canterbury",NA
"LAWA-102105","Dissolved reactive phosphorus",6,0,1,6,6,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=6/40 nQinLY=1/4 nY=5/10","Canterbury",NA
"LAWA-102105","E.coli",14,0,4,14,14,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=14/40  nY=5/10","Canterbury",NA
"LAWA-102105","Electrical conductivity/salinity",15,0,4,15,15,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=15/40  nY=5/10","Canterbury",NA
"LAWA-102105","Nitrate nitrogen",15,0,4,15,15,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=15/40  nY=5/10","Canterbury",NA
"LAWA-102106","Ammoniacal nitrogen",16,1,1,13,13,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=13/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102106","Chloride",47,4,4,39,38,10,0.75,38,0.783857855665086,0.85332399695506,38,-163,6318.33333333333,703,-0.231863442389758,-2.038044899246,0.0415454428305286,0.979227278584736,"ok",0,0.815789473684211,0,8.25,6318.33333333333,-0.279053480475382,9.54062234719864,-0.587033973308851,-0.0741478722703075,"WARNING: Sen slope influenced by censored values",0.980453467336235,0.984272537485199,0.975873997966146,-3.38246643000462,NA,"Very likely improving",10,"quarterly","Canterbury",2
"LAWA-102106","Dissolved reactive phosphorus",9,0,1,8,8,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=8/40 nQinLY=1/4 nY=6/10","Canterbury",NA
"LAWA-102106","E.coli",45,4,4,37,36,10,0.75,36,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,"< 3 unique values",1,0.0277777777777778,1,NA,NA,NA,NA,NA,NA,"< 3 unique values",NA,NA,NA,NA,NA,NA,10,"quarterly","Canterbury",NA
"LAWA-102106","Electrical conductivity/salinity",47,4,4,39,38,10,0.75,38,2.46039395048177,0.482491323277717,38,242,6301.33333333333,703,0.344238975817923,3.03599334770004,0.00239744653752119,0.00119872326876059,"ok",0,0.710526315789474,0,228,6301.33333333333,3.26646341463415,212.892606707317,1.55383537824985,5.42088573591799,"WARNING: Sen slope influenced by censored values",0.00119872326876059,0.00248294094695692,0.000551687853203263,1.4326593923834,NA,"Very likely degrading",10,"quarterly","Canterbury",-2
"LAWA-102106","Nitrate nitrogen",47,4,4,39,38,10,0.75,38,2.26942708523677,0.518403154073192,38,-68,6310,703,-0.096728307254623,-0.843451515848988,0.398975970802206,0.800512014598897,"ok",0,0.684210526315789,0,13.8,6310,-0.0481014047410007,14.0224689969271,-0.146691706328658,0.0528904577909916,"WARNING: Sen slope influenced by censored values",0.807475003731753,0.851959112569323,0.755652388185546,-0.348560903920295,NA,"Likely improving",10,"quarterly","Canterbury",1
"LAWA-102107","Ammoniacal nitrogen",13,1,1,11,11,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=11/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102107","Chloride",41,4,4,39,39,10,0.75,39,0.468020058598131,0.925858947616398,39,172,6814.66666666667,741,0.232118758434548,2.07144688401816,0.0383170533598571,0.0191585266799286,"ok",0,0.641025641025641,0,3.1,6814.66666666667,0.124093997734994,2.51055351075878,0.0203410839831097,0.272975688200963,"WARNING: Sen slope influenced by censored values",0.0191585266799286,0.0302160847067965,0.0117481659938457,4.00303218499982,NA,"Very likely degrading",10,"quarterly","Canterbury",-2
"LAWA-102107","Dissolved reactive phosphorus",7,0,1,7,7,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=7/40 nQinLY=1/4 nY=6/10","Canterbury",NA
"LAWA-102107","E.coli",40,4,4,38,38,10,0.75,38,8.8666666666666,0.031117170455883,3,NA,NA,NA,NA,NA,NA,NA,"< 3 unique values",0.921052631578947,0.0789473684210526,1,NA,NA,NA,NA,NA,NA,"< 3 unique values",NA,NA,NA,NA,NA,NA,10,"quarterly","Canterbury",NA
"LAWA-102107","Electrical conductivity/salinity",42,4,4,40,40,10,0.75,40,3.54775375939852,0.314621228453551,40,104,7348,780,0.133333333333333,1.20157988903043,0.229526337132227,0.114763168566113,"ok",0,0.7,0,138.5,7348,1.58022328347146,130.796411493077,-0.605231610828047,3.92913530118596,"WARNING: Sen slope influenced by censored values",0.114763168566113,0.152306187293336,0.0843230408232615,1.14095543932958,NA,"Likely degrading",10,"quarterly","Canterbury",-1
"LAWA-102107","Nitrate nitrogen",41,4,4,39,39,10,0.75,39,0.67196399437413,0.879777637192079,39,-28,6828.66666666667,741,-0.0377867746288799,-0.326735111752589,0.743868241151451,0.628065879424274,"ok",0,0.871794871794872,0,5.1,6828.66666666667,-0.086706231454006,5.51185459940653,-0.420045497523508,0.304272516636087,"WARNING: Sen slope influenced by censored values",0.637182460999029,0.655179724804719,0.618876923131936,-1.70012218537267,NA,"Indeterminate",10,"quarterly","Canterbury",0
"LAWA-102108","Ammoniacal nitrogen",5,0,1,5,5,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=5/40 nQinLY=1/4 nY=5/10","Canterbury",NA
"LAWA-102108","Chloride",14,0,4,14,14,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=14/40  nY=5/10","Canterbury",NA
"LAWA-102108","Dissolved reactive phosphorus",5,0,1,5,5,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=5/40 nQinLY=1/4 nY=5/10","Canterbury",NA
"LAWA-102108","E.coli",14,0,4,14,14,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=14/40  nY=5/10","Canterbury",NA
"LAWA-102108","Electrical conductivity/salinity",14,0,4,14,14,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=14/40  nY=5/10","Canterbury",NA
"LAWA-102108","Nitrate nitrogen",14,0,4,14,14,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=14/40  nY=5/10","Canterbury",NA
"LAWA-102109","Ammoniacal nitrogen",11,1,3,11,11,9,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=11/40  ","Canterbury",NA
"LAWA-102109","Chloride",29,1,6,29,27,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=27/40  ","Canterbury",NA
"LAWA-102109","Dissolved reactive phosphorus",7,0,3,7,7,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=7/40  nY=5/10","Canterbury",NA
"LAWA-102109","E.coli",29,1,6,29,27,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=27/40  ","Canterbury",NA
"LAWA-102109","Electrical conductivity/salinity",29,1,6,29,27,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=27/40  ","Canterbury",NA
"LAWA-102109","Nitrate nitrogen",29,1,6,29,27,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=27/40  ","Canterbury",NA
"LAWA-102110","Ammoniacal nitrogen",13,1,2,12,12,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=12/40 nQinLY=2/4 ","Canterbury",NA
"LAWA-102110","Chloride",41,4,5,40,39,10,0.75,39,9.20862770284736,0.0266418967765099,39,60,464,171,0.350877192982456,2.73900623811152,0.00616252041447066,0.00308126020723533,"ok",0,0.666666666666667,0,17,464,0.628755868544601,14.0134096244131,0.369143336555831,0.993256568836851,"ok",0.00308126020723533,0.00407058219726255,0.00231394939502819,3.6985639326153,NA,"Very likely degrading",10,"quarterly","Canterbury",-2
"LAWA-102110","Dissolved reactive phosphorus",8,0,2,8,8,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=8/40 nQinLY=2/4 nY=7/10","Canterbury",NA
"LAWA-102110","E.coli",42,4,5,41,40,10,0.75,40,1.16645886976554,0.761059581347059,40,18,4449,780,0.0230769230769231,0.254869412880278,0.798823961245013,0.399411980622507,"ok",0.725,0.25,2,0.375,4800,0,0.375,0,0,"WARNING: Sen slope influenced by censored values",0.403083481860349,0.999999925539046,4.60596895264332e-09,0,NA,"Indeterminate",10,"quarterly","Canterbury",0
"LAWA-102110","Electrical conductivity/salinity",42,4,5,41,40,10,0.75,40,12.1390752748802,0.00692161884289235,40,66,496,180,0.366666666666667,2.91858615793509,0.00351622690500496,0.00175811345250248,"ok",0,0.8,0,230,496,5.56856378439582,202.85325155107,3.08063304696493,8.09048699401371,"ok",0.00175811345250248,0.00268562706079006,0.00113173490601759,2.42111468886775,NA,"Very likely degrading",10,"quarterly","Canterbury",-2
"LAWA-102110","Nitrate nitrogen",41,4,5,40,39,10,0.75,39,10.7033547225036,0.0134430144954372,39,28,464,171,0.16374269005848,1.2534435326951,0.210044337034151,0.105022168517075,"ok",0,0.794871794871795,0,5.9,464,0.0853055663682367,5.49479855975088,-0.0581813406383721,0.292968862845471,"ok",0.105022168517075,0.122903144188897,0.0891043110743767,1.44585705708876,NA,"Likely degrading",10,"quarterly","Canterbury",-1
"LAWA-102111","Ammoniacal nitrogen",11,1,1,10,10,9,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102111","Chloride",36,2,4,34,34,10,0.75,34,1.54643830854464,0.671594600894274,34,21,4546.33333333333,561,0.0374331550802139,0.296619267673689,0.766757199086103,0.383378599543052,"ok",0,0.882352941176471,0,15.3,4546.33333333333,0.0597790507364976,15.0534114157119,-0.418611856131794,0.40031646147884,"WARNING: Sen slope influenced by censored values",0.383378599543052,0.400471691044501,0.366509574464739,0.390712749911749,NA,"Indeterminate",10,"quarterly","Canterbury",0
"LAWA-102111","Dissolved reactive phosphorus",6,0,1,5,5,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=5/40 nQinLY=1/4 nY=5/10","Canterbury",NA
"LAWA-102111","E.coli",37,2,4,35,35,10,0.75,35,8.10735294117648,0.0438443715987442,9,NA,NA,NA,NA,NA,NA,NA,"Long run of single value in a Season",0.571428571428571,0.257142857142857,1,0.25,NA,NA,NA,NA,NA,"Long run of single value in a Season",NA,NA,NA,NA,NA,NA,10,"quarterly","Canterbury",NA
"LAWA-102111","Electrical conductivity/salinity",37,2,4,35,35,10,0.75,35,1.8695024364423,0.599928447947202,35,148,4955.33333333333,595,0.248739495798319,2.08824234410591,0.0367759794093439,0.0183879897046719,"ok",0,0.914285714285714,0,285,4955.33333333333,5.42333763718528,261.950815041963,1.24280807753053,8.92532439503719,"WARNING: Sen slope influenced by censored values",0.0183879897046719,0.0197073555076223,0.0171446200658571,1.90292548673168,NA,"Very likely degrading",10,"quarterly","Canterbury",-2
"LAWA-102111","Nitrate nitrogen",36,2,4,34,34,10,0.75,34,4.85480353044048,0.182743161860055,34,36,4540.66666666667,561,0.0641711229946524,0.519407520798333,0.603476587820374,0.301738293910187,"ok",0,0.764705882352941,0,7.85,4540.66666666667,0.0923125526537489,7.46921072030329,-0.140717631184924,0.332235626652212,"WARNING: Sen slope influenced by censored values",0.301738293910187,0.344325732737661,0.261694777060065,1.17595608476113,NA,"Likely degrading",10,"quarterly","Canterbury",-1
"LAWA-102112","Ammoniacal nitrogen",7,0,1,7,7,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=7/40 nQinLY=1/4 nY=7/10","Canterbury",NA
"LAWA-102112","Chloride",26,0,4,26,26,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=26/40  nY=7/10","Canterbury",NA
"LAWA-102112","Dissolved reactive phosphorus",6,0,1,6,6,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=6/40 nQinLY=1/4 nY=6/10","Canterbury",NA
"LAWA-102112","E.coli",26,0,4,26,26,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=26/40  nY=7/10","Canterbury",NA
"LAWA-102112","Electrical conductivity/salinity",26,0,4,26,26,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=26/40  nY=7/10","Canterbury",NA
"LAWA-102112","Nitrate nitrogen",26,0,4,26,26,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=26/40  nY=7/10","Canterbury",NA
"LAWA-102113","Ammoniacal nitrogen",13,1,1,12,12,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=12/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102113","Chloride",41,4,4,40,40,10,0.75,40,2.3292939738648,0.506932200070066,40,163,7345.66666666667,780,0.208974358974359,1.89016364625159,0.0587360770585607,0.0293680385292803,"ok",0,0.7,0,12.35,7345.66666666667,0.243100859746454,11.164883308736,0.0206536036697963,0.373789520176713,"WARNING: Sen slope influenced by censored values",0.0293680385292803,0.0442390624631633,0.0189078655783616,1.96842801414133,NA,"Very likely degrading",10,"quarterly","Canterbury",-2
"LAWA-102113","Dissolved reactive phosphorus",7,0,1,6,6,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=6/40 nQinLY=1/4 nY=6/10","Canterbury",NA
"LAWA-102113","E.coli",40,4,4,39,39,10,0.75,39,2.29330039494091,0.513805588352623,39,43,4469.66666666667,741,0.058029689608637,0.628219947774435,0.529859864453402,0.264929932226701,"ok",0.666666666666667,0.256410256410256,1,0.25,4769.66666666667,0,0.25,0,0,"WARNING: Sen slope influenced by censored values",0.271546520153897,0.999983781063694,3.89503770473472e-08,0,NA,"Likely degrading",10,"quarterly","Canterbury",-1
"LAWA-102113","Electrical conductivity/salinity",41,4,4,40,40,10,0.75,40,0.911283497884341,0.82270402275092,40,222,7344,780,0.284615384615385,2.57884915475158,0.00991300637162394,0.00495650318581197,"ok",0,0.7,0,212.5,7344,3.5885222924647,195.005953824235,1.32191084896962,5.17714699303553,"WARNING: Sen slope influenced by censored values",0.00495650318581197,0.00864514029645313,0.00274128449686341,1.68871637292457,NA,"Very likely degrading",10,"quarterly","Canterbury",-2
"LAWA-102113","Nitrate nitrogen",41,4,4,40,40,10,0.75,40,4.63856981981984,0.200258229661794,40,66,7362.66666666667,780,0.0846153846153846,0.757522936707406,0.448736629678779,0.224368314839389,"ok",0,0.9,0,1.09,7362.66666666667,0.03646391690604,0.912238405083055,-0.0281015118263024,0.120776113542703,"WARNING: Sen slope influenced by censored values",0.224368314839389,0.234975020916079,0.214038811749651,3.34531347761835,NA,"Likely degrading",10,"quarterly","Canterbury",-1
"LAWA-102114","Ammoniacal nitrogen",8,0,1,7,7,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=7/40 nQinLY=1/4 nY=6/10","Canterbury",NA
"LAWA-102114","Chloride",27,0,4,26,26,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=26/40  nY=7/10","Canterbury",NA
"LAWA-102114","Dissolved reactive phosphorus",6,0,1,5,5,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=5/40 nQinLY=1/4 nY=5/10","Canterbury",NA
"LAWA-102114","E.coli",27,0,4,26,26,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=26/40  nY=7/10","Canterbury",NA
"LAWA-102114","Electrical conductivity/salinity",27,0,4,26,26,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=26/40  nY=7/10","Canterbury",NA
"LAWA-102114","Nitrate nitrogen",27,0,4,26,26,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=26/40  nY=7/10","Canterbury",NA
"LAWA-102115","Ammoniacal nitrogen",15,1,1,14,14,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=14/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102115","Chloride",44,4,4,42,40,10,0.75,40,4.86749577623427,0.181760886616933,40,414,7360.66666666667,780,0.530769230769231,4.81383805944934,1.48058802486016e-06,7.40294012430082e-07,"ok",0,0.85,0,11,7360.66666666667,0.88682490116996,6.67672860679645,0.647005009935578,1.07696719493185,"WARNING: Sen slope influenced by censored values",7.40294012430082e-07,9.8948953113813e-07,5.52043826371587e-07,8.06204455609054,NA,"Very likely degrading",10,"quarterly","Canterbury",-2
"LAWA-102115","Dissolved reactive phosphorus",8,0,1,8,8,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=8/40 nQinLY=1/4 nY=6/10","Canterbury",NA
"LAWA-102115","E.coli",44,4,4,42,40,10,0.75,40,5.59226163578854,0.133223315960794,40,40,5868.66666666667,780,0.0512820512820513,0.509090374296557,0.610688878540378,0.305344439270189,"ok",0.55,0.3,1,0.25,6078.66666666667,0,0.25,0,0,"WARNING: Sen slope influenced by censored values",0.308460335647095,0.996182927304833,0.000122096297904539,0,NA,"Likely degrading",10,"quarterly","Canterbury",-1
"LAWA-102115","Electrical conductivity/salinity",44,4,4,42,40,10,0.75,40,3.53080390683697,0.316788878692585,40,349,7355,780,0.447435897435897,4.05777447014713,4.95425758626908e-05,2.47712879313454e-05,"ok",0,0.75,0,233.5,7355,10.0698361317783,184.409548857581,6.98683824990484,12.6172371281209,"WARNING: Sen slope influenced by censored values",2.47712879313454e-05,4.05422691693949e-05,1.49401178814035e-05,4.31256365386649,NA,"Very likely degrading",10,"quarterly","Canterbury",-2
"LAWA-102115","Nitrate nitrogen",44,4,4,42,40,10,0.75,40,0.918529991551693,0.820953948977345,40,282,7360,780,0.361538461538462,3.2754231389441,0.00105503818857507,0.000527519094287536,"ok",0,0.875,0,7,7360,0.435892417311752,4.87502446560521,0.258258959528734,0.651279391191644,"WARNING: Sen slope influenced by censored values",0.000527519094287536,0.000647373426086322,0.000428487952791753,6.22703453302503,NA,"Very likely degrading",10,"quarterly","Canterbury",-2
"LAWA-102116","Ammoniacal nitrogen",12,1,1,12,12,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=12/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102116","Chloride",42,4,4,40,40,10,0.75,40,8.19098938269286,0.0422251149087763,40,21,499,180,0.116666666666667,0.89532296207169,0.370614469037992,0.185307234518996,"ok",0,0.8,0,11,499,0.128262024003638,10.3747226329823,-0.0988488963251156,0.314708019011076,"ok",0.185307234518996,0.185307234518996,0.185307234518996,1.16601840003308,NA,"Likely degrading",10,"quarterly","Canterbury",-1
"LAWA-102116","Dissolved reactive phosphorus",6,0,1,6,6,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=6/40 nQinLY=1/4 nY=6/10","Canterbury",NA
"LAWA-102116","E.coli",42,4,4,40,40,10,0.75,40,6.5526011560694,0.0876109681212708,40,122,2700.66666666667,780,0.156410256410256,2.32835865178783,0.0198930673014326,0.00994653365071631,"ok",0.825,0.125,1,0.25,3196.66666666667,0,0.25,0,0,"WARNING: Sen slope influenced by censored values",0.0161728200653833,0.999999999999794,4.55826073043607e-31,0,NA,"Very likely degrading",10,"quarterly","Canterbury",-2
"LAWA-102116","Electrical conductivity/salinity",42,4,4,40,40,10,0.75,40,9.66047319500517,0.0216840720271964,40,26,498,180,0.144444444444444,1.12027678737055,0.262595830669627,0.131297915334813,"ok",0,0.825,0,229.25,498,1.91550992679681,219.911889106866,-1.03968451993294,3.81317836534198,"ok",0.131297915334813,0.141083136837291,0.121991715436199,0.835555038951715,NA,"Likely degrading",10,"quarterly","Canterbury",-1
"LAWA-102116","Nitrate nitrogen",41,4,4,39,39,10,0.75,39,4.50566041990845,0.211785946194302,39,-33,6810.33333333333,741,-0.0445344129554656,-0.387762488441845,0.69819180758992,0.65090409620504,"ok",0,0.692307692307692,0,2.4,6810.33333333333,-0.0192068361086766,2.49123247151621,-0.122838194161374,0.0778302296332311,"WARNING: Sen slope influenced by censored values",0.65982942494586,0.731711165898324,0.581604084253807,-0.800284837861526,NA,"Indeterminate",10,"quarterly","Canterbury",0
"LAWA-102117","Ammoniacal nitrogen",10,1,1,10,10,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
